unix_timestamp,active_jobs,readable_time
1365882840,108.75873016,2013/04/13 21:54:00
1365885360,108.32063492,2013/04/13 22:36:00
1365887880,109.27857143,2013/04/13 23:18:00
1365890400,108.71944444,2013/04/14 00:00:00
1365892920,109.79007937,2013/04/14 00:42:00
1365895440,109.63174603,2013/04/14 01:24:00
1365897960,110.0,2013/04/14 02:06:00
1365900480,109.85674603,2013/04/14 02:48:00
1365903000,126.82380952,2013/04/14 03:30:00
1365905520,135.93015873,2013/04/14 04:12:00
1365908040,135.78571429,2013/04/14 04:54:00
1365910560,134.34642857,2013/04/14 05:36:00
1365913080,128.65674603,2013/04/14 06:18:00
1365915600,128.0,2013/04/14 07:00:00
1365918120,127.28253968,2013/04/14 07:42:00
1365920640,126.0,2013/04/14 08:24:00
1365923160,125.30753968,2013/04/14 09:06:00
1365925680,122.42857143,2013/04/14 09:48:00
1365928200,120.57261905,2013/04/14 10:30:00
1365930720,119.43015873,2013/04/14 11:12:00
1365933240,117.99444444,2013/04/14 11:54:00
1365935760,117.81150794,2013/04/14 12:36:00
1365938280,118.0,2013/04/14 13:18:00
1365940800,116.93015873,2013/04/14 14:00:00
1365943320,123.83571429,2013/04/14 14:42:00
1365945840,131.575,2013/04/14 15:24:00
1365948360,128.8,2013/04/14 16:06:00
1365950880,126.96825397,2013/04/14 16:48:00
1365953400,125.30873016,2013/04/14 17:30:00
1365955920,125.0,2013/04/14 18:12:00
1365958440,124.21190476,2013/04/14 18:54:00
1365960960,123.11111111,2013/04/14 19:36:00
1365963480,121.95436508,2013/04/14 20:18:00
1365966000,120.6952381,2013/04/14 21:00:00
1365968520,128.09920635,2013/04/14 21:42:00
1365971040,133.80714286,2013/04/14 22:24:00
1365973560,133.88055556,2013/04/14 23:06:00
1365976080,132.85515873,2013/04/14 23:48:00
1365978600,130.42420635,2013/04/15 00:30:00
1365981120,129.26190476,2013/04/15 01:12:00
1365983640,129.0,2013/04/15 01:54:00
1365986160,127.48849206,2013/04/15 02:36:00
1365988680,124.9047619,2013/04/15 03:18:00
1365991200,123.0,2013/04/15 04:00:00
1365993720,117.12380952,2013/04/15 04:42:00
1365996240,43.206349206,2013/04/15 05:24:00
1365998760,43.0,2013/04/15 06:06:00
1366001280,43.0,2013/04/15 06:48:00
1366003800,43.0,2013/04/15 07:30:00
1366006320,41.445634921,2013/04/15 08:12:00
1366008840,40.5,2013/04/15 08:54:00
1366011360,39.338095238,2013/04/15 09:36:00
1366013880,36.111111111,2013/04/15 10:18:00
1366016400,34.615079365,2013/04/15 11:00:00
1366018920,30.850396825,2013/04/15 11:42:00
1366021440,83.152380952,2013/04/15 12:24:00
1366023960,89.40515873,2013/04/15 13:06:00
1366026480,86.03452381,2013/04/15 13:48:00
1366029000,87.89484127,2013/04/15 14:30:00
1366031520,72.381349206,2013/04/15 15:12:00
1366034040,72.003968254,2013/04/15 15:54:00
1366036560,71.613492063,2013/04/15 16:36:00
1366039080,57.528571429,2013/04/15 17:18:00
1366041600,93.791269841,2013/04/15 18:00:00
1366044120,105.49484127,2013/04/15 18:42:00
1366046640,102.45515873,2013/04/15 19:24:00
1366049160,98.854365079,2013/04/15 20:06:00
1366051680,93.375793651,2013/04/15 20:48:00
1366054200,95.321825397,2013/04/15 21:30:00
1366056720,93.66984127,2013/04/15 22:12:00
1366059240,96.434920635,2013/04/15 22:54:00
1366061760,94.419047619,2013/04/15 23:36:00
1366064280,96.228571429,2013/04/16 00:18:00
1366066800,97.882539683,2013/04/16 01:00:00
1366069320,93.438095238,2013/04/16 01:42:00
1366071840,97.819444444,2013/04/16 02:24:00
1366074360,96.037698413,2013/04/16 03:06:00
1366076880,96.088888889,2013/04/16 03:48:00
1366079400,96.082539683,2013/04/16 04:30:00
1366081920,94.536904762,2013/04/16 05:12:00
1366084440,94.418253968,2013/04/16 05:54:00
1366086960,93.993650794,2013/04/16 06:36:00
1366089480,92.444444444,2013/04/16 07:18:00
1366092000,64.891666667,2013/04/16 08:00:00
1366094520,76.247619048,2013/04/16 08:42:00
1366097040,89.497619048,2013/04/16 09:24:00
1366099560,92.058928571,2013/04/16 10:06:00
1366102080,92.681547619,2013/04/16 10:48:00
1366104600,92.030952381,2013/04/16 11:30:00
1366107120,96.006349206,2013/04/16 12:12:00
1366109640,89.494047619,2013/04/16 12:54:00
1366112160,88.293253968,2013/04/16 13:36:00
1366114680,88.330952381,2013/04/16 14:18:00
1366117200,92.091666667,2013/04/16 15:00:00
1366119720,89.321428571,2013/04/16 15:42:00
1366122240,90.387698413,2013/04/16 16:24:00
