unix_timestamp,active_jobs,readable_time
1366092000,69.088888889,2013/04/16 08:00:00
1366092360,69.588888889,2013/04/16 08:06:00
1366092720,70.322222222,2013/04/16 08:12:00
1366093080,76.444444444,2013/04/16 08:18:00
1366093440,76.111111111,2013/04/16 08:24:00
1366093800,78.711111111,2013/04/16 08:30:00
1366094160,77.333333333,2013/04/16 08:36:00
1366094520,85.222222222,2013/04/16 08:42:00
1366094880,87.177777778,2013/04/16 08:48:00
1366095240,89.888888889,2013/04/16 08:54:00
1366095600,89.088888889,2013/04/16 09:00:00
1366095960,87.577777778,2013/04/16 09:06:00
1366096320,89.222222222,2013/04/16 09:12:00
1366096680,90.527777778,2013/04/16 09:18:00
1366097040,93.0,2013/04/16 09:24:00
1366097400,89.311111111,2013/04/16 09:30:00
1366097760,93.0,2013/04/16 09:36:00
1366098120,91.933333333,2013/04/16 09:42:00
1366098480,91.733333333,2013/04/16 09:48:00
1366098840,93.0,2013/04/16 09:54:00
1366099200,93.0,2013/04/16 10:00:00
1366099560,92.434722222,2013/04/16 10:06:00
1366099920,91.915277778,2013/04/16 10:12:00
1366100280,91.844444444,2013/04/16 10:18:00
1366100640,93.030555556,2013/04/16 10:24:00
1366101000,92.433333333,2013/04/16 10:30:00
1366101360,94.0,2013/04/16 10:36:00
1366101720,92.177777778,2013/04/16 10:42:00
1366102080,93.369444444,2013/04/16 10:48:00
1366102440,92.233333333,2013/04/16 10:54:00
1366102800,93.0,2013/04/16 11:00:00
1366103160,92.022222222,2013/04/16 11:06:00
1366103520,88.844444444,2013/04/16 11:12:00
1366103880,92.666666667,2013/04/16 11:18:00
1366104240,93.0,2013/04/16 11:24:00
1366104600,92.45,2013/04/16 11:30:00
1366104960,90.777777778,2013/04/16 11:36:00
1366105320,92.0,2013/04/16 11:42:00
1366105680,98.786111111,2013/04/16 11:48:00
1366106040,97.941666667,2013/04/16 11:54:00
1366106400,100.26388889,2013/04/16 12:00:00
1366106760,96.622222222,2013/04/16 12:06:00
1366107120,95.652777778,2013/04/16 12:12:00
1366107480,92.891666667,2013/04/16 12:18:00
1366107840,94.0,2013/04/16 12:24:00
1366108200,91.058333333,2013/04/16 12:30:00
1366108560,91.577777778,2013/04/16 12:36:00
1366108920,78.513888889,2013/04/16 12:42:00
1366109280,87.927777778,2013/04/16 12:48:00
1366109640,90.488888889,2013/04/16 12:54:00
1366110000,81.355555556,2013/04/16 13:00:00
1366110360,89.511111111,2013/04/16 13:06:00
1366110720,91.0,2013/04/16 13:12:00
1366111080,88.905555556,2013/04/16 13:18:00
1366111440,90.372222222,2013/04/16 13:24:00
1366111800,89.036111111,2013/04/16 13:30:00
1366112160,87.872222222,2013/04/16 13:36:00
1366112520,90.869444444,2013/04/16 13:42:00
1366112880,86.555555556,2013/04/16 13:48:00
1366113240,88.45,2013/04/16 13:54:00
1366113600,81.533333333,2013/04/16 14:00:00
1366113960,84.977777778,2013/04/16 14:06:00
1366114320,92.6,2013/04/16 14:12:00
1366114680,93.330555556,2013/04/16 14:18:00
1366115040,90.579166667,2013/04/16 14:24:00
1366115400,91.831944444,2013/04/16 14:30:00
1366115760,92.0,2013/04/16 14:36:00
1366116120,94.263888889,2013/04/16 14:42:00
1366116480,90.366666667,2013/04/16 14:48:00
1366116840,92.616666667,2013/04/16 14:54:00
1366117200,92.983333333,2013/04/16 15:00:00
1366117560,91.147222222,2013/04/16 15:06:00
1366117920,91.0,2013/04/16 15:12:00
1366118280,90.555555556,2013/04/16 15:18:00
1366118640,85.430555556,2013/04/16 15:24:00
1366119000,88.783333333,2013/04/16 15:30:00
1366119360,88.333333333,2013/04/16 15:36:00
1366119720,90.0,2013/04/16 15:42:00
1366120080,87.666666667,2013/04/16 15:48:00
1366120440,88.211111111,2013/04/16 15:54:00
1366120800,89.844444444,2013/04/16 16:00:00
1366121160,88.2,2013/04/16 16:06:00
1366121520,92.213888889,2013/04/16 16:12:00
1366121880,95.022222222,2013/04/16 16:18:00
1366122240,91.555555556,2013/04/16 16:24:00
1366122600,89.413888889,2013/04/16 16:30:00
1366122960,91.958333333,2013/04/16 16:36:00
1366123320,92.0,2013/04/16 16:42:00
1366123680,92.0,2013/04/16 16:48:00
1366124040,92.0,2013/04/16 16:54:00
1366124400,88.038888889,2013/04/16 17:00:00
