unix_timestamp,active_jobs,readable_time
1343779200,84.436469907,2012/08/01 02:00:00
1343865600,46.872164352,2012/08/02 02:00:00
1343952000,88.385462963,2012/08/03 02:00:00
1344038400,51.660706019,2012/08/04 02:00:00
1344124800,58.845590278,2012/08/05 02:00:00
1344211200,10.539953704,2012/08/06 02:00:00
1344297600,3.5739351852,2012/08/07 02:00:00
1344384000,25.935925926,2012/08/08 02:00:00
1344470400,3.7287731481,2012/08/09 02:00:00
1344556800,1.2278703704,2012/08/10 02:00:00
1344643200,4.0533449074,2012/08/11 02:00:00
1344729600,6.3045717593,2012/08/12 02:00:00
1344816000,7.2267939815,2012/08/13 02:00:00
1344902400,10.784699074,2012/08/14 02:00:00
1344988800,9.8821759259,2012/08/15 02:00:00
1345075200,5.4343402778,2012/08/16 02:00:00
1345161600,4.8887384259,2012/08/17 02:00:00
1345248000,4.9371990741,2012/08/18 02:00:00
1345334400,3.9453356481,2012/08/19 02:00:00
1345420800,1.7795138889,2012/08/20 02:00:00
1345507200,2.5448032407,2012/08/21 02:00:00
1345593600,1.6395833333,2012/08/22 02:00:00
1345680000,0.86467592593,2012/08/23 02:00:00
1345766400,2.9453009259,2012/08/24 02:00:00
1345852800,6.8429050926,2012/08/25 02:00:00
1345939200,7.4126157407,2012/08/26 02:00:00
1346025600,2.2862268519,2012/08/27 02:00:00
1346112000,46.91806713,2012/08/28 02:00:00
1346198400,79.574571759,2012/08/29 02:00:00
1346284800,39.213761574,2012/08/30 02:00:00
1346371200,9.8499884259,2012/08/31 02:00:00
1346457600,13.076296296,2012/09/01 02:00:00
1346544000,7.1420138889,2012/09/02 02:00:00
1346630400,5.0971180556,2012/09/03 02:00:00
1346716800,10.533449074,2012/09/04 02:00:00
1346803200,39.244976852,2012/09/05 02:00:00
1346889600,8.6105208333,2012/09/06 02:00:00
1346976000,14.462916667,2012/09/07 02:00:00
1347062400,11.412048611,2012/09/08 02:00:00
1347148800,11.547280093,2012/09/09 02:00:00
1347235200,15.994282407,2012/09/10 02:00:00
1347321600,17.844652778,2012/09/11 02:00:00
1347408000,11.086203704,2012/09/12 02:00:00
1347494400,13.798090278,2012/09/13 02:00:00
1347580800,41.654699074,2012/09/14 02:00:00
