unix_timestamp,active_jobs,readable_time
1364549760,11.637698413,2013/03/29 10:36:00
1364559840,27.46547619,2013/03/29 13:24:00
1364569920,32.0,2013/03/29 16:12:00
1364580000,32.0,2013/03/29 19:00:00
1364590080,32.0,2013/03/29 21:48:00
1364600160,31.179365079,2013/03/30 00:36:00
1364610240,30.352083333,2013/03/30 03:24:00
1364620320,28.139087302,2013/03/30 06:12:00
1364630400,28.0,2013/03/30 09:00:00
1364640480,27.994047619,2013/03/30 11:48:00
1364650560,28.0,2013/03/30 14:36:00
1364660640,27.803968254,2013/03/30 17:24:00
1364670720,26.985912698,2013/03/30 20:12:00
1364680800,27.747321429,2013/03/30 23:00:00
1364690880,27.93531746,2013/03/31 01:48:00
1364700960,27.733234127,2013/03/31 05:36:00
1364711040,28.0,2013/03/31 08:24:00
1364721120,28.723015873,2013/03/31 11:12:00
1364731200,26.758730159,2013/03/31 14:00:00
1364741280,26.876984127,2013/03/31 16:48:00
1364751360,27.845039683,2013/03/31 19:36:00
1364761440,27.937896825,2013/03/31 22:24:00
1364771520,27.741170635,2013/04/01 01:12:00
1364781600,28.0,2013/04/01 04:00:00
1364791680,28.0,2013/04/01 06:48:00
1364801760,27.760615079,2013/04/01 09:36:00
1364811840,27.0,2013/04/01 12:24:00
1364821920,27.125099206,2013/04/01 15:12:00
1364832000,58.791170635,2013/04/01 18:00:00
1364842080,76.206448413,2013/04/01 20:48:00
1364852160,49.958134921,2013/04/01 23:36:00
1364862240,49.348115079,2013/04/02 02:24:00
1364872320,35.324801587,2013/04/02 05:12:00
1364882400,29.788888889,2013/04/02 08:00:00
1364892480,29.0,2013/04/02 10:48:00
1364902560,32.946527778,2013/04/02 13:36:00
1364912640,30.995138889,2013/04/02 16:24:00
1364922720,30.0,2013/04/02 19:12:00
1364932800,29.928670635,2013/04/02 22:00:00
1364942880,54.808035714,2013/04/03 00:48:00
1364952960,79.562103175,2013/04/03 03:36:00
1364963040,78.969742063,2013/04/03 06:24:00
1364973120,94.237996032,2013/04/03 09:12:00
1364983200,105.85515873,2013/04/03 12:00:00
1364993280,103.99355159,2013/04/03 14:48:00
1365003360,107.4109127,2013/04/03 17:36:00
1365013440,105.99404762,2013/04/03 20:24:00
1365023520,105.99940476,2013/04/03 23:12:00
1365033600,105.35833333,2013/04/04 02:00:00
1365043680,104.5280754,2013/04/04 04:48:00
1365053760,103.98700397,2013/04/04 07:36:00
1365063840,106.88487103,2013/04/04 10:24:00
1365073920,108.06314484,2013/04/04 13:12:00
1365084000,144.93819444,2013/04/04 16:00:00
1365094080,138.38878968,2013/04/04 18:48:00
1365104160,106.02291667,2013/04/04 21:36:00
1365114240,104.39315476,2013/04/05 00:24:00
1365124320,99.594246032,2013/04/05 03:12:00
1365134400,96.715674603,2013/04/05 06:00:00
1365144480,94.170535714,2013/04/05 08:48:00
1365154560,117.57886905,2013/04/05 11:36:00
1365164640,91.20952381,2013/04/05 14:24:00
1365174720,65.076289683,2013/04/05 17:12:00
1365184800,83.810019841,2013/04/05 20:00:00
1365194880,74.629662698,2013/04/05 22:48:00
1365204960,52.845634921,2013/04/06 01:36:00
1365215040,37.344146825,2013/04/06 04:24:00
1365225120,34.242757937,2013/04/06 07:12:00
1365235200,31.440277778,2013/04/06 10:00:00
1365245280,28.42093254,2013/04/06 12:48:00
1365255360,24.370634921,2013/04/06 15:36:00
1365265440,13.58640873,2013/04/06 18:24:00
1365275520,15.57202381,2013/04/06 21:12:00
1365285600,14.259920635,2013/04/07 00:00:00
1365295680,14.0,2013/04/07 02:48:00
1365305760,12.618551587,2013/04/07 05:36:00
1365315840,12.0,2013/04/07 08:24:00
1365325920,11.25515873,2013/04/07 11:12:00
1365336000,11.0,2013/04/07 14:00:00
1365346080,17.175297619,2013/04/07 16:48:00
1365356160,24.926785714,2013/04/07 19:36:00
1365366240,21.742857143,2013/04/07 22:24:00
1365376320,13.937797619,2013/04/08 01:12:00
1365386400,12.051984127,2013/04/08 04:00:00
1365396480,13.239484127,2013/04/08 06:48:00
1365406560,12.894146825,2013/04/08 09:36:00
1365416640,84.140873016,2013/04/08 12:24:00
1365426720,101.99652778,2013/04/08 15:12:00
1365436800,105.10406746,2013/04/08 18:00:00
1365446880,101.67916667,2013/04/08 20:48:00
1365456960,93.149404762,2013/04/08 23:36:00
1365467040,105.13769841,2013/04/09 02:24:00
1365477120,94.746329365,2013/04/09 05:12:00
1365487200,89.564186508,2013/04/09 08:00:00
1365497280,111.2953373,2013/04/09 10:48:00
1365507360,165.5952381,2013/04/09 13:36:00
1365517440,121.24940476,2013/04/09 16:24:00
1365527520,102.81383929,2013/04/09 19:12:00
1365537600,93.204117063,2013/04/09 22:00:00
1365547680,90.452380952,2013/04/10 00:48:00
1365557760,102.57619048,2013/04/10 03:36:00
1365567840,98.023214286,2013/04/10 06:24:00
1365577920,90.772718254,2013/04/10 09:12:00
1365588000,105.84732143,2013/04/10 12:00:00
1365598080,93.914186508,2013/04/10 14:48:00
1365608160,90.512103175,2013/04/10 17:36:00
1365618240,83.527083333,2013/04/10 20:24:00
1365628320,93.470138889,2013/04/10 23:12:00
1365638400,70.27390873,2013/04/11 02:00:00
1365648480,26.357142857,2013/04/11 04:48:00
1365658560,26.0,2013/04/11 07:36:00
1365668640,87.641865079,2013/04/11 10:24:00
1365678720,122.95386905,2013/04/11 13:12:00
1365688800,105.33184524,2013/04/11 16:00:00
1365698880,110.08224206,2013/04/11 18:48:00
1365708960,109.36309524,2013/04/11 21:36:00
1365719040,110.78779762,2013/04/12 00:24:00
1365729120,107.00744048,2013/04/12 03:12:00
1365739200,111.39722222,2013/04/12 06:00:00
1365749280,81.833630952,2013/04/12 08:48:00
1365759360,83.373412698,2013/04/12 11:36:00
1365769440,58.183234127,2013/04/12 14:24:00
1365779520,58.622123016,2013/04/12 17:12:00
1365789600,118.79761905,2013/04/12 20:00:00
1365799680,127.2235119,2013/04/12 22:48:00
1365809760,119.1984127,2013/04/13 01:36:00
1365819840,121.37470238,2013/04/13 04:24:00
1365829920,123.6922619,2013/04/13 07:12:00
1365840000,121.67321429,2013/04/13 10:00:00
1365850080,116.88303571,2013/04/13 12:48:00
1365860160,118.26031746,2013/04/13 15:36:00
1365870240,112.67837302,2013/04/13 18:24:00
1365880320,110.10753968,2013/04/13 21:12:00
1365890400,108.76934524,2013/04/14 00:00:00
1365900480,109.81964286,2013/04/14 02:48:00
1365910560,133.22152778,2013/04/14 05:36:00
1365920640,127.48482143,2013/04/14 08:24:00
1365930720,121.93472222,2013/04/14 11:12:00
1365940800,117.68402778,2013/04/14 14:00:00
1365950880,127.79474206,2013/04/14 16:48:00
1365960960,124.40793651,2013/04/14 19:36:00
1365971040,126.1389881,2013/04/14 22:24:00
1365981120,131.60545635,2013/04/15 01:12:00
1365991200,126.09831349,2013/04/15 04:00:00
1366001280,61.582539683,2013/04/15 06:48:00
1366011360,41.07093254,2013/04/15 09:36:00
1366021440,46.182242063,2013/04/15 12:24:00
1366031520,83.928968254,2013/04/15 15:12:00
1366041600,73.734325397,2013/04/15 18:00:00
1366051680,100.04503968,2013/04/15 20:48:00
1366061760,94.96140873,2013/04/15 23:36:00
1366071840,96.342162698,2013/04/16 02:24:00
1366081920,95.686507937,2013/04/16 05:12:00
1366092000,86.437003968,2013/04/16 08:00:00
1366102080,87.621428571,2013/04/16 10:48:00
1366112160,91.456150794,2013/04/16 13:36:00
1366122240,90.032936508,2013/04/16 16:24:00
