unix_timestamp,active_jobs,readable_time
1366123605,92.0,2013/04/16 16:46:45
1366123620,92.0,2013/04/16 16:47:00
1366123635,92.0,2013/04/16 16:47:15
1366123650,92.0,2013/04/16 16:47:30
1366123665,92.0,2013/04/16 16:47:45
1366123680,92.0,2013/04/16 16:48:00
1366123695,92.0,2013/04/16 16:48:15
1366123710,92.0,2013/04/16 16:48:30
1366123725,92.0,2013/04/16 16:48:45
1366123740,92.0,2013/04/16 16:49:00
1366123755,92.0,2013/04/16 16:49:15
1366123770,92.0,2013/04/16 16:49:30
1366123785,92.0,2013/04/16 16:49:45
1366123800,92.0,2013/04/16 16:50:00
1366123815,92.0,2013/04/16 16:50:15
1366123830,92.0,2013/04/16 16:50:30
1366123845,92.0,2013/04/16 16:50:45
1366123860,92.0,2013/04/16 16:51:00
1366123875,92.0,2013/04/16 16:51:15
1366123890,92.0,2013/04/16 16:51:30
1366123905,92.0,2013/04/16 16:51:45
1366123920,92.0,2013/04/16 16:52:00
1366123935,92.0,2013/04/16 16:52:15
1366123950,92.0,2013/04/16 16:52:30
1366123965,92.0,2013/04/16 16:52:45
1366123980,92.0,2013/04/16 16:53:00
1366123995,92.0,2013/04/16 16:53:15
1366124010,92.0,2013/04/16 16:53:30
1366124025,92.0,2013/04/16 16:53:45
1366124040,92.0,2013/04/16 16:54:00
1366124055,92.0,2013/04/16 16:54:15
1366124070,92.0,2013/04/16 16:54:30
1366124085,92.0,2013/04/16 16:54:45
1366124100,92.0,2013/04/16 16:55:00
1366124115,92.0,2013/04/16 16:55:15
1366124130,92.0,2013/04/16 16:55:30
1366124145,92.0,2013/04/16 16:55:45
1366124160,86.666666667,2013/04/16 16:56:00
1366124175,84.0,2013/04/16 16:56:15
1366124190,84.0,2013/04/16 16:56:30
1366124205,84.0,2013/04/16 16:56:45
1366124220,87.5,2013/04/16 16:57:00
1366124235,87.5,2013/04/16 16:57:15
1366124250,89.0,2013/04/16 16:57:30
1366124265,89.0,2013/04/16 16:57:45
1366124280,89.0,2013/04/16 16:58:00
1366124295,83.133333333,2013/04/16 16:58:15
1366124310,83.133333333,2013/04/16 16:58:30
1366124325,81.0,2013/04/16 16:58:45
1366124340,81.0,2013/04/16 16:59:00
1366124355,90.0,2013/04/16 16:59:15
1366124370,90.0,2013/04/16 16:59:30
1366124385,90.0,2013/04/16 16:59:45
1366124400,90.0,2013/04/16 17:00:00
1366124415,84.933333333,2013/04/16 17:00:15
1366124430,84.933333333,2013/04/16 17:00:30
1366124445,82.0,2013/04/16 17:00:45
1366124460,82.0,2013/04/16 17:01:00
1366124475,90.0,2013/04/16 17:01:15
1366124490,90.0,2013/04/16 17:01:30
1366124505,90.0,2013/04/16 17:01:45
1366124520,90.0,2013/04/16 17:02:00
1366124535,85.2,2013/04/16 17:02:15
1366124550,82.0,2013/04/16 17:02:30
1366124565,82.0,2013/04/16 17:02:45
1366124580,87.866666667,2013/04/16 17:03:00
1366124595,90.0,2013/04/16 17:03:15
1366124610,90.0,2013/04/16 17:03:30
